lei,bank_name,country,consolidation,refdate,submission_ts,im_xbrl_bestand,url
549300ZHFZ4CSK7VS460,Privredna Banka Zagreb d.d.,CO,CON,2025-12-31,20250616094723000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300ZHFZ4CSK7VS460.CON_CO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20250616094723000.zip
549300ZK53CNGEEI6A29,J.P. Morgan SE,DE,IND,2025-06-30,20260129135030000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300ZK53CNGEEI6A29.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260129135030000.zip
549300ZK53CNGEEI6A29,J.P. Morgan SE,DE,IND,2025-09-30,20260126173230000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300ZK53CNGEEI6A29.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260126173230000.zip
549300ZK53CNGEEI6A29,J.P. Morgan SE,DE,IND,2025-12-31,20260616141930000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300ZK53CNGEEI6A29.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260616141930000.zip
549300ZOE0EU2VKF6M35,Lombard Odier (Europe) S.A.,LU,IND,2025-12-31,20260603091632000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300ZOE0EU2VKF6M35.IND_LU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260603091632000.zip
5967007LIEEXZX51WW28,SPAREBANKEN ØST,NO,CON,2025-12-31,20260324093900000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5967007LIEEXZX51WW28.CON_NO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260324093900000.zip
5967007LIEEXZX51WW28,SPAREBANKEN ØST,NO,CON,2025-12-31,20260326122100000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5967007LIEEXZX51WW28.CON_NO_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260326122100000.zip
5967007LIEEXZX5PU005,Sparebanken Møre SPA,NO,CON,2025-12-31,20260409094650270,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260409094650270.zip
5967007LIEEXZX76AW36,OBOS-BANKEN AS,NO,CON,2025-12-31,20260618100532789,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5967007LIEEXZX76AW36.CON_NO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260618100532789.zip
5967007LIEEXZX76AW36,OBOS-BANKEN AS,NO,CON,2025-12-31,20260618101700000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5967007LIEEXZX76AW36.CON_NO_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260618101700000.zip
5UMCZOEYKCVFAW8ZLO05,"National Bank of Greece, S.A.",GR,CON,2025-06-30,20251121143213993,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5UMCZOEYKCVFAW8ZLO05.CON_GR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251121143213993.zip
5UMCZOEYKCVFAW8ZLO05,"National Bank of Greece, S.A.",GR,CON,2025-12-31,20260429143213993,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5UMCZOEYKCVFAW8ZLO05.CON_GR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260429143213993.zip
5UMCZOEYKCVFAW8ZLO05,"National Bank of Greece, S.A.",GR,CON,2026-03-31,20260629161421196,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5UMCZOEYKCVFAW8ZLO05.CON_GR_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260629161421196.zip
635400AKJBGNS5WNQL34,AIB Group plc,IE,CON,2025-06-30,20260130115910200,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260130115910200.zip
635400AKJBGNS5WNQL34,AIB Group plc,IE,CON,2025-09-30,20260130115110200,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260130115110200.zip
635400AKJBGNS5WNQL34,AIB Group plc,IE,CON,2025-12-31,20260410150410200,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260410150410200.zip
635400AKJBGNS5WNQL34,AIB Group plc,IE,CON,2025-12-31,20260410151210200,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260410151210200.zip
635400AKJBGNS5WNQL34,AIB Group plc,IE,CON,2026-03-31,20260529150410200,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260529150410200.zip
635400C8EK6DRI12LJ39,Bank of Ireland Group plc,IE,CON,2025-06-30,20260311104552001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260311104552001.zip
635400C8EK6DRI12LJ39,Bank of Ireland Group plc,IE,CON,2025-09-30,20260304104552102,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260304104552102.zip
635400C8EK6DRI12LJ39,Bank of Ireland Group plc,IE,CON,2025-12-31,20260529104552123,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260529104552123.zip
635400C8EK6DRI12LJ39,Bank of Ireland Group plc,IE,CON,2025-12-31,20260529104552149,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260529104552149.zip
635400C8EK6DRI12LJ39,Bank of Ireland Group plc,IE,CON,2026-03-31,20260623104552107,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260623104552107.zip
635400DTNHVYGZODKQ93,Permanent TSB Group Holdings Plc,IE,CON,2025-09-30,20260513162836347,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400DTNHVYGZODKQ93.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260513162836347.zip
635400DTNHVYGZODKQ93,Permanent TSB Group Holdings Plc,IE,CON,2026-03-31,20260514091735112,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400DTNHVYGZODKQ93.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260514091735112.zip
635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,RO,IND,2025-06-30,20260602183833032,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400F6HLXKXNJJX605.IND_RO_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260602183833032.zip
635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,RO,IND,2025-12-31,20260624140951074,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400F6HLXKXNJJX605.IND_RO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260624140951074.zip
635400JLGKETPVVGPW53,De Lage Landen International B.V.,NL,CON,2025-12-31,20260528142547952,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400JLGKETPVVGPW53.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260528142547952.zip
635400L14KNHZXPUZM19,Bank of Cyprus Holdings Public Limited Company,CY,CON,2025-06-30,20260211122201025,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260211122201025.zip
635400L14KNHZXPUZM19,Bank of Cyprus Holdings Public Limited Company,CY,CON,2025-09-30,20260420134117719,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260420134117719.zip
635400L14KNHZXPUZM19,Bank of Cyprus Holdings Public Limited Company,CY,CON,2025-12-31,20260427093339771,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260427093339771.zip
635400L14KNHZXPUZM19,Bank of Cyprus Holdings Public Limited Company,CY,CON,2025-12-31,20260427093339771,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260427093339771.zip
635400L14KNHZXPUZM19,Bank of Cyprus Holdings Public Limited Company,CY,CON,2026-03-31,20260508145716495,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260508145716495.zip
635400LCCIYHUL6ELA34,USB European (Holdings) Limited,IE,CON,2025-12-31,20260629055238001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/635400LCCIYHUL6ELA34.CON_IE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260629055238001.zip
635400LCCIYHUL6ELA34,USB European (Holdings) Limited,IE,CON,2025-12-31,20260629055238002,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/635400LCCIYHUL6ELA34.CON_IE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260629055238002.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-06-30,20260402061720000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260402061720000.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-06-30,20260402061720001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260402061720001.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-06-30,20260625154820000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260625154820000.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-06-30,20260629162520000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260629162520000.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-09-30,20260402061720001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260402061720001.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-09-30,20260625161020000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260625161020000.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-12-31,20260402061720000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260402061720000.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-12-31,20260629162320000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260629162320000.zip
6TJCK1B7E7UTXP528Y04,Citigroup Global Markets Europe AG,DE,IND,2025-12-31,20260630130000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260630130000000.zip
724500973ODKK3IFQ447,Adyen N.V.,NL,CON,2025-12-31,20260226132014508,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500973ODKK3IFQ447.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260226132014508.zip
724500973ODKK3IFQ447,Adyen N.V.,NL,CON,2025-12-31,20260226172012017,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/724500973ODKK3IFQ447.CON_NL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260226172012017.zip
724500A1FNICHSDF2I11,ASN Bank N.V.,NL,CON,2025-06-30,20251204101100000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500A1FNICHSDF2I11.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251204101100000.zip
724500A1FNICHSDF2I11,ASN Bank N.V.,NL,CON,2025-12-31,20260319145000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500A1FNICHSDF2I11.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260319145000000.zip
724500A1FNICHSDF2I11,ASN Bank N.V.,NL,CON,2025-12-31,20260319155100000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/724500A1FNICHSDF2I11.CON_NL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260319155100000.zip
724500AG21Z9GIJE4735,WP XII Financial Holdings Coöperatief U.A.,ES,CON,2025-12-31,20260624124530308,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500AG21Z9GIJE4735.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260624124530308.zip
724500AH42V5X8BCPE49,Achmea Bank N.V.,NL,CON,2025-06-30,20260602132510480,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500AH42V5X8BCPE49.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260602132510480.zip
724500BICUQ0LF1AH770,Nationale-Nederlanden Bank N.V.,NL,CON,2025-12-31,20260529111111111,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500BICUQ0LF1AH770.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260529111111111.zip
724500D8WOYCL1BUCB80,Van Lanschot Kempen N.V.,NL,CON,2025-12-31,20260317134300000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500D8WOYCL1BUCB80.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260317134300000.zip
724500D8WOYCL1BUCB80,Van Lanschot Kempen N.V.,NL,CON,2025-12-31,20260317140000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/724500D8WOYCL1BUCB80.CON_NL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260317140000000.zip
724500JIWG886A9RRT57,RBS Holdings N.V.,NL,CON,2025-06-30,20260317140045333,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260317140045333.zip
724500JIWG886A9RRT57,RBS Holdings N.V.,NL,CON,2025-09-30,20260903154345531,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260903154345531.zip
724500JIWG886A9RRT57,RBS Holdings N.V.,NL,CON,2025-12-31,20260323104917535,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260323104917535.zip
724500JIWG886A9RRT57,RBS Holdings N.V.,NL,CON,2025-12-31,20260903154345111,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260903154345111.zip
724500M4G9AVEMHMV291,bunq Holding B.V.,NL,CON,2025-12-31,20260629225116521,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500M4G9AVEMHMV291.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260629225116521.zip
724500PMK2A2M1SQQ228,Triodos Bank N.V.,NL,CON,2025-12-31,20260312161441000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500PMK2A2M1SQQ228.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260312161441000.zip
724500ZNT2I60RYZQI38,Anadolubank Nederland N.V.,NL,IND,2025-12-31,20260630083000002,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/724500ZNT2I60RYZQI38.IND_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630083000002.zip
7437003B5WFBOIEFY714,OP Osuuskunta,FI,CON,2025-06-30,20260113125632000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260113125632000.zip
7437003B5WFBOIEFY714,OP Osuuskunta,FI,CON,2025-09-30,20260113165721000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260113165721000.zip
7437003B5WFBOIEFY714,OP Osuuskunta,FI,CON,2025-12-31,20260424103732000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260424103732000.zip
7437003B5WFBOIEFY714,OP Osuuskunta,FI,CON,2025-12-31,20260512110147024,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260512110147024.zip
7437003B5WFBOIEFY714,OP Osuuskunta,FI,CON,2026-03-31,20260513180032000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260513180032000.zip
7437005892K69S3MW344,Säästöpankkiliitto osk,FI,CON,2025-06-30,20260429104647095,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7437005892K69S3MW344.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260429104647095.zip
7437005892K69S3MW344,Säästöpankkiliitto osk,FI,CON,2025-12-31,20260429104647095,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7437005892K69S3MW344.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260429104647095.zip
7437005892K69S3MW344,Säästöpankkiliitto osk,FI,CON,2025-12-31,20260429104647095,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/7437005892K69S3MW344.CON_FI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260429104647095.zip
743700FTBNXAUN57RH30,S-Pankki Oyj,FI,CON,2025-06-30,20260602103312367,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/743700FTBNXAUN57RH30.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260602103312367.zip
743700FTBNXAUN57RH30,S-Pankki Oyj,FI,CON,2025-12-31,20260515102300000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/743700FTBNXAUN57RH30.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260515102300000.zip
743700FTBNXAUN57RH30,S-Pankki Oyj,FI,CON,2025-12-31,20260515102300000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/743700FTBNXAUN57RH30.CON_FI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260515102300000.zip
743700GC62JLHFBUND16,Aktia Bank Abp,FI,CON,2025-12-31,20260313142600000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/743700GC62JLHFBUND16.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260313142600000.zip
743700GC62JLHFBUND16,Aktia Bank Abp,FI,CON,2025-12-31,20260313144800000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/743700GC62JLHFBUND16.CON_FI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260313144800000.zip
743700PW2HDTPU3YRJ31,POP Pankkikeskus osk,FI,CON,2025-12-31,20260313144334491,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/743700PW2HDTPU3YRJ31.CON_FI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260313144334491.zip
743700PW2HDTPU3YRJ31,POP Pankkikeskus osk,FI,CON,2025-12-31,20260313145056572,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/743700PW2HDTPU3YRJ31.CON_FI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260313145056572.zip
747DLM6L5TO7LXZY5T60,Scotiabank (Ireland) Designated Activity Company,IE,IND,2025-10-31,20260429063144500,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/747DLM6L5TO7LXZY5T60.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-10-31_20260429063144500.zip
747DLM6L5TO7LXZY5T60,Scotiabank (Ireland) Designated Activity Company,IE,IND,2025-10-31,20260429063145600,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/747DLM6L5TO7LXZY5T60.IND_IE_PILLAR3010000_P3REMDISDOCS_2025-10-31_20260429063145600.zip
7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",ES,CON,2025-06-30,20260212083641710,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260212083641710.zip
7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",ES,CON,2025-09-30,20260213083641710,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260213083641710.zip
7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",ES,CON,2025-12-31,20260402083640957,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260402083640957.zip
7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",ES,CON,2025-12-31,20260402083640958,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260402083640958.zip
7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,CON,2025-06-30,20250820163623457,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20250820163623457.zip
7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,CON,2025-09-30,20251126090012345,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20251126090012345.zip
7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,CON,2025-12-31,20260414115412345,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260414115412345.zip
7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,CON,2025-12-31,20260421182512345,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260421182512345.zip
7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,CON,2026-03-31,20260527155112345,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260527155112345.zip
7LVZJ6XRIE7VNZ4UBX81,BANCA MEDIOLANUM S.P.A.,IT,CON,2025-06-30,20260128114039180,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260128114039180.zip
7LVZJ6XRIE7VNZ4UBX81,BANCA MEDIOLANUM S.P.A.,IT,CON,2025-09-30,20260129125039070,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260129125039070.zip
7LVZJ6XRIE7VNZ4UBX81,BANCA MEDIOLANUM S.P.A.,IT,CON,2025-12-31,20260429114415000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260429114415000.zip
7V6Z97IO7R1SEAO84Q32,SpareBank 1 SMN,NO,CON,2025-12-31,20260421163504000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/7V6Z97IO7R1SEAO84Q32.CON_NO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260421163504000.zip
81560017C4A61A529235,CASSA DI RISPARMIO DI FERMO S.P.A. (IN FORMA ABBREVIATA CARIFERMO S.P.A.),IT,IND,2025-12-31,20260521090020013,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/81560017C4A61A529235.IND_IT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260521090020013.zip
81560017C4A61A529235,CASSA DI RISPARMIO DI FERMO S.P.A. (IN FORMA ABBREVIATA CARIFERMO S.P.A.),IT,IND,2025-12-31,20260528153435013,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/81560017C4A61A529235.IND_IT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260528153435013.zip
81560027D07F9BDB8436,CASSA DI RISPARMIO DI ASTI S.P.A. (IN FORMA ABBREVIATA BANCA C.R. ASTI S.P.A.),IT,CON,2025-12-31,20260522110301003,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/81560027D07F9BDB8436.CON_IT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260522110301003.zip
